id;name;url;difficulty;category;is_premium
957;Prison Cells After N Days;https://leetcode.com/problems/prison-cells-after-n-days;Medium;Hash Table;false
959;Regions Cut By Slashes;https://leetcode.com/problems/regions-cut-by-slashes;Medium;Hash Table;false
961;N-Repeated Element in Size 2N Array;https://leetcode.com/problems/n-repeated-element-in-size-2n-array;Easy;Hash Table;false
963;Minimum Area Rectangle II;https://leetcode.com/problems/minimum-area-rectangle-ii;Medium;Hash Table;false
966;Vowel Spellchecker;https://leetcode.com/problems/vowel-spellchecker;Medium;Hash Table;false
970;Powerful Integers;https://leetcode.com/problems/powerful-integers;Medium;Hash Table;false
974;Subarray Sums Divisible by K;https://leetcode.com/problems/subarray-sums-divisible-by-k;Medium;Hash Table;false
981;Time Based Key-Value Store;https://leetcode.com/problems/time-based-key-value-store;Medium;Hash Table;false
982;Triples with Bitwise AND Equal To Zero;https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero;Hard;Hash Table;false
987;Vertical Order Traversal of a Binary Tree;https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree;Hard;Hash Table;false
992;Subarrays with K Different Integers;https://leetcode.com/problems/subarrays-with-k-different-integers;Hard;Hash Table;false
996;Number of Squareful Arrays;https://leetcode.com/problems/number-of-squareful-arrays;Hard;Hash Table;false
997;Find the Town Judge;https://leetcode.com/problems/find-the-town-judge;Easy;Hash Table;false
1001;Grid Illumination;https://leetcode.com/problems/grid-illumination;Hard;Hash Table;false
1002;Find Common Characters;https://leetcode.com/problems/find-common-characters;Easy;Hash Table;false
1010;Pairs of Songs With Total Durations Divisible by 60;https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60;Medium;Hash Table;false
1015;Smallest Integer Divisible by K;https://leetcode.com/problems/smallest-integer-divisible-by-k;Medium;Hash Table;false
1016;Binary String With Substrings Representing 1 To N;https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n;Medium;Hash Table;false
1027;Longest Arithmetic Subsequence;https://leetcode.com/problems/longest-arithmetic-subsequence;Medium;Hash Table;false
1036;Escape a Large Maze;https://leetcode.com/problems/escape-a-large-maze;Hard;Hash Table;false
1048;Longest String Chain;https://leetcode.com/problems/longest-string-chain;Medium;Hash Table;false
1054;Distant Barcodes;https://leetcode.com/problems/distant-barcodes;Medium;Hash Table;false
1072;Flip Columns For Maximum Number of Equal Rows;https://leetcode.com/problems/flip-columns-for-maximum-number-of-equal-rows;Medium;Hash Table;false
1074;Number of Submatrices That Sum to Target;https://leetcode.com/problems/number-of-submatrices-that-sum-to-target;Hard;Hash Table;false
1079;Letter Tile Possibilities;https://leetcode.com/problems/letter-tile-possibilities;Medium;Hash Table;false
1086;High Five;https://leetcode.com/problems/high-five;Easy;Hash Table;true
1090;Largest Values From Labels;https://leetcode.com/problems/largest-values-from-labels;Medium;Hash Table;false
1100;Find K-Length Substrings With No Repeated Characters;https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters;Medium;Hash Table;true
1110;Delete Nodes And Return Forest;https://leetcode.com/problems/delete-nodes-and-return-forest;Medium;Hash Table;false
1122;Relative Sort Array;https://leetcode.com/problems/relative-sort-array;Easy;Hash Table;false
1123;Lowest Common Ancestor of Deepest Leaves;https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves;Medium;Hash Table;false
1124;Longest Well-Performing Interval;https://leetcode.com/problems/longest-well-performing-interval;Medium;Hash Table;false
1128;Number of Equivalent Domino Pairs;https://leetcode.com/problems/number-of-equivalent-domino-pairs;Easy;Hash Table;false
1133;Largest Unique Number;https://leetcode.com/problems/largest-unique-number;Easy;Hash Table;true
1138;Alphabet Board Path;https://leetcode.com/problems/alphabet-board-path;Medium;Hash Table;false
